mod_folder,name,title,manufacturer,description,TechRequired,AA_Tech,category,size_class,size_m,size_source,is_hidden,hidden_reason
Squad,MK1Fuselage,Mk1 Liquid Fuel Fuselage,C7 Aerospace Division,"A standard fuselage that carries fuel for spaceplanes. This one is chock-full of jet fuel. Not as resistant as its counterparts, but jet fuel is more efficient than the other fuels, without mentioning lighter.",AA_1_Aircraft_Expansion,AA_1_Aircraft_Expansion,FuelTank,Radial,,attachRules/bulkheadProfiles,False,
Squad,navLight1,Navigation Light Mk1,C7 Aerospace Division,"Craft use navigation lights to make it easier to identify them at night, and to tell an observer which side of the craft they are seeing.\n\nRed goes on the port/left side, and green goes on the starboard/right side.",AA_1_Aircraft_Expansion,AA_1_Aircraft_Expansion,Utility,Radial,,attachRules/bulkheadProfiles,False,
Squad,GearFixed,LY-01 Fixed Landing Gear,LightYear Tire Company,"Simple wheel-on-a-stick Landing Gear to bring your birds down safely. (That means your airplanes, LightYear Co. does not encourage attempting to attach landing gear to actual birds)",AA_0_Aircraft_First_Flight,AA_0_Aircraft_First_Flight,Ground,Radial,,attachRules/bulkheadProfiles,False,
Squad,GearFree,LY-05 Steerable Landing Gear,LightYear Tire Company,Simple wheel with steering actuation. It has become evident that aerodynamic control surfaces don't offer much control while slowly taxiing on the ground. Hopefully these wheels will reduce the number of low altitude low speed collisions with buildings. And Kerbals.,AA_0_Aircraft_First_Flight,AA_0_Aircraft_First_Flight,Ground,Radial,,attachRules/bulkheadProfiles,False,
ReStockPlus,restock-engine-125-pug,LV-303 'Pug' Liquid Fuel Engine,Jebediah Kerman's Junkyard and Spacecraft Parts Co,What a cute little engine! All dressed up and ready for Baby's First Upper Stage.,AA_3_Rocket_Orbital_Rocketry,AA_3_Rocket_Orbital_Rocketry,Engine,Radial,,attachRules/bulkheadProfiles,False,
ReStockPlus,restock-engine-125-valiant,LV-T15 'Valiant' Liquid Fuel Engine,Jebediah Kerman's Junkyard and Spacecraft Parts Co,"The first (well, the first that didn't regularly explode) model in the famed LV series of engines. Just enough to get you flying, and it even offers such startling amenities as ""throttle"" and ""gimbal"".",AA_3_Rocket_Small_Rockets,AA_3_Rocket_Small_Rockets,Engine,Radial,,attachRules/bulkheadProfiles,False,
Squad,liquidEngine2,"LV-T45 ""Swivel"" Liquid Fuel Engine",Jebediah Kerman's Junkyard and Spacecraft Parts Co,"The LV-T45 engine was considered a breakthrough in the LV-T series due to its Thrust Vectoring feature. The LV-T45 can deflect its thrust to aid in craft control. All these added mechanics however, make for a slightly smaller and heavier engine in comparison with other LV-T models.",AA_T99_Parking,NYI,none,Small,1.25,bulkheadProfiles,True,category=none
Squad,liquidEngine2_v2,"LV-T45 ""Swivel"" Liquid Fuel Engine",Jebediah Kerman's Junkyard and Spacecraft Parts Co,"The LV-T45 engine was considered a breakthrough in the LV-T series due to its Thrust Vectoring feature. The LV-T45 can deflect its thrust to aid in craft control. All these added mechanics however, make for a slightly smaller and heavier engine in comparison with other LV-T models.",AA_3_Rocket_Small_Rockets,AA_3_Rocket_Small_Rockets,Engine,Small,1.25,bulkheadProfiles,False,
Squad,solidBooster_v2,"RT-10 ""Hammer"" Solid Fuel Booster",,"Packing a powerful punch for its size, The RT-10 is widely used in many space programs, whenever the need to save cash is greater than the need to keep astronauts alive.",AA_3_SRB_Basic,AA_3_SRB_Basic,Engine,Radial,,attachRules/bulkheadProfiles,False,
Squad,fuelTankSmallFlat,FL-T100 Fuel Tank,Jebediah Kerman's Junkyard and Spacecraft Parts Co,"The T100 is a miniature fuel tank made to be even more adorable than its bigger brother, the T200. Handle stoically and with care.",AA_T99_Parking,NYI,FuelTank,Radial,,attachRules/bulkheadProfiles,False,
Squad,solidBooster,"RT-10 ""Hammer"" Solid Fuel Booster",,"Packing a powerful punch for its size, The RT-10 is widely used in many space programs, whenever the need to save cash is greater than the need to keep astronauts alive.",AA_T99_Parking,NYI,none,Radial,,attachRules/bulkheadProfiles,True,category=none
Squad,fuelTankSmallFlat,FL-T100 Fuel Tank,Jebediah Kerman's Junkyard and Spacecraft Parts Co,"The T100 is a miniature fuel tank made to be even more adorable than its bigger brother, the T200. Handle stoically and with care.",AA_T99_Parking,NYI,FuelTank,Radial,,attachRules/bulkheadProfiles,False,
JSI,JSIPrimitiveExternalCamera_v2,JSI External Radial-mount Camera,Junk Systems Inc.,"Customers who like multi-function displays with JSI software keep looking around for simple external camera options. This is a most primitive camera, but it works fine when you don't have a better one. No, it's not just a Spider engine with white paint, we have standards here!",AA_T99_Parking,NYI,Utility,Radial,,attachRules/bulkheadProfiles,False,
JSI,JSIPrimitiveExternalCamera,JSI External Radial-mount Camera,Junk Systems Inc.,"Customers who like multi-function displays with JSI software keep looking around for simple external camera options. This is a most primitive camera, but it works fine when you don't have a better one. No, it's not just an RCS thruster with lens painted on, we have standards here!",AA_T99_Parking,NYI,none,Radial,,attachRules/bulkheadProfiles,True,category=none
ReStockPlus,restock-materialbay-radial-1,SC-9001R Radial Science Jr.,Experimental Engineering Group,"The radial variant of the Science Jr. has the same set of experiments as the regular Science Jr. Material Bay, but in a convenient, radial-mountable package. Recommended for ages 4-8. Small parts inside make it not suitable for small children.",AA_7_Science_ShuttleMaterials,AA_7_Science_ShuttleMaterials,Science,Radial,,attachRules/bulkheadProfiles,False,
ReStockPlus,restock-sciencebox-stack-1,Experiment Return Unit,Experimental Engineering Group,"Since science experiments kept getting destroyed before being recovered, our kerbal engineers designed the Experiment Return Unit in a conical shape to better survive the rigors of atmospheric reentry. Heat shield sold separately.",AA_2_Science_Applied,AA_2_Science_Applied,Science,Small,1.25,bulkheadProfiles,False,
SCANsat,scansat-multi-modis-1,MS-1 Multispectral Scanner,SCAN: Scientific Committee on Advanced Navigation,"This lower resolution multispectral scanner observes light reflected off a target's surface to deliver low-detail color and biome maps. Because of the entry-level components in this scanner model, it must be placed in lower orbits to operate effectively, and cannot be detect resources. Uses a small amount of power, and only operates in daylight.",AA_4_Science_OrbitalSurvey,AA_4_Science_OrbitalSurvey,Science,Radial,,attachRules/bulkheadProfiles,False,
SCANsat,scansat-radar-poseidon-3b-1,R-3B Radar Altimeter,SCAN: Scientific Committee on Advanced Navigation,The high precision radar altimeter allows collection of basic elevation data in a very narrow swath below the satellite. Uses a moderate amount of power and functions in lit and unlit situations.,AA_1_Electrical_Radar_Technology,AA_1_Electrical_Radar_Technology,Science,Radial,,attachRules/bulkheadProfiles,False,
Squad,probeCoreSphere_v2,Probodobodyne Stayputnik,Probodobodyne Inc,"The Stayputnik offers the ultimate solution in crew safety. A lightweight sphere equipped with remote receivers and relay control input from the ground to the craft, it carries no crew at all, thus keeping them perfectly safe from all harm. This device does require electricity to operate however, and will cease to function if the power runs out. The built-in batteries should keep it going for about 10 minutes.",AA_2_Soviet_Fellow_Traveler,AA_2_Soviet_Fellow_Traveler,Pods,Tiny,0.625,bulkheadProfiles,False,
Squad,batteryPack,Z-100 Rechargeable Battery Pack,Zaltonic Electronics,The Z-100 battery pack is the standard model for electrical applications. Holds two (2) AAAA batteries and holds a maximum 100 units of charge.,AA_1_Electrical_Basic_Electronics,AA_1_Electrical_Basic_Electronics,Electrical,Radial,,attachRules/bulkheadProfiles,False,
Squad,science_module,SC-9001 Science Jr.,Experimental Engineering Group,"The SC-9001 is a cutting edge, self contained laboratory. Have you ever wondered what happens to something in zero G? Or, have you ever pondered the truly meaningful questions? Such as what would happen if I exposed this to the rigors of stellar radiation and unforgiving vacuum? Comes with complimentary notepad. Recommended for ages 4-8. Small parts inside make it not suitable for small children.",AA_7_Science_ShuttleMaterials,AA_7_Science_ShuttleMaterials,Science,Radial,,attachRules/bulkheadProfiles,False,
Squad,ScienceBox,Experiment Storage Unit,Experimental Engineering Group,"After discovering that old snack boxes were also really effective at storing mystery goo and data tapes, Kerbal scientists created the Experiment Storage Unit to help Kerbalnauts bring their valuable science back to Kerbin, while avoiding the hazards of reentry, rough landings, and Jeb's piloting skills.",AA_2_Science_Applied,AA_2_Science_Applied,Science,Radial,,attachRules/bulkheadProfiles,False,
Squad,radPanelEdge,Radiator Panel (edge),Probodobodyne Inc,A radially attachable radiator panel to help dissipate heat into space.,AA_T99_Parking,NYI,Thermal,Radial,,attachRules/bulkheadProfiles,False,
Squad,radPanelLg,Radiator Panel (large),Probodobodyne Inc,A radially attachable radiator panel to help dissipate heat into space.,AA_T99_Parking,NYI,Thermal,Radial,,attachRules/bulkheadProfiles,False,
Squad,HighGainAntenna5,HG-5 High Gain Antenna,Ionic Symphonic Protonic Electronics,A short range dual purpose communications antenna that can handle either direct communications or short range relays,AA_2_Communication_Antennas,AA_2_Communication_Antennas,none,Radial,,attachRules/bulkheadProfiles,True,category=none
Squad,HighGainAntenna5_v2,HG-5 High Gain Antenna,Ionic Symphonic Protonic Electronics,A short range dual purpose communications antenna that can handle either direct communications or short range relays,AA_T99_Parking,NYI,Communication,Radial,,attachRules/bulkheadProfiles,False,
Squad,probeCoreSphere,Probodobodyne Stayputnik,Probodobodyne Inc,"The Stayputnik offers the ultimate solution in crew safety. A lightweight sphere equipped with remote receivers and relay control input from the ground to the craft, it carries no crew at all, thus keeping them perfectly safe from all harm. This device does require electricity to operate however, and will cease to function if the power runs out. The built-in batteries should keep it going for about 10 minutes.",AA_T99_Parking,NYI,none,Tiny,0.625,bulkheadProfiles,True,category=none
ReStockPlus,restock-service-bay-1875-1,Service Bay (1.875m),,"A medium sized heat resistant service bay, ideal for protecting delicate instruments or stowing small service components such as RCS tanks, batteries, etc.",AA_T99_Parking,NYI,Payload,Medium,1.875,bulkheadProfiles,False,
Squad,cupola,PPD-12 Cupola Module,Jebediah Kerman's Junkyard and Spacecraft Parts Co,"The PPD-12 was developed to provide a high visibility control room for orbital stations, and a place for thoughtful Kerbals to contemplate the beauty of the cosmos.",AA_8_Station_International_Space_Station,AA_8_Station_International_Space_Station,Pods,Large,2.5,bulkheadProfiles,False,
Squad,mk1-3pod,Mk1-3 Command Pod,Kerlington Model Rockets and Paper Products Inc,"This modern cockpit includes space for three crew members, and integrated RCS thrusters.",AA_6_NASA_Apollo,AA_6_NASA_Apollo,Pods,Large,2.5,bulkheadProfiles,False,
Squad,mk2LanderCabin,Mk2 Lander Can,Sean's Cannery,"This cozy capsule seats two, and is very lightweight. However, don't expect it to survive atmospheric entry or even a sneeze.",AA_T99_Parking,NYI,none,Large,2.5,bulkheadProfiles,True,category=none
Squad,mk2LanderCabin_v2,Mk2 Lander Can,Sean's Cannery,"This cozy capsule seats two, and is very lightweight. However, don't expect it to survive atmospheric entry or even a sneeze.",AA_7_Rover_RuggedSystems,AA_7_Rover_RuggedSystems,Pods,Large,2.5,bulkheadProfiles,False,
Squad,ServiceBay_250_v2,Service Bay (2.5m),,"A heat resistant service bay, ideal for protecting delicate instruments or stowing small service components such as RCS tanks, batteries, etc.",AA_6_NASA_Apollo,AA_6_NASA_Apollo,Payload,Large,2.5,bulkheadProfiles,False,
Squad,Mark1-2Pod,Mk1-2 Command Pod,Kerlington Model Rockets and Paper Products Inc,This modern cockpit is designed to be fully re-useable. Its spacious cabin can hold a maximum of 3 crew.,AA_T99_Parking,NYI,none,Large,2.5,bulkheadProfiles,True,category=none
Squad,ServiceBay_250,Service Bay (2.5m),,"A heat resistant service bay, ideal for protecting delicate instruments or stowing small service components such as RCS tanks, batteries, etc.",AA_T99_Parking,NYI,none,Large,2.5,bulkheadProfiles,True,category=none
SquadExpansion,MEMLander,Munar Excursion Module (M.E.M.),Sean's Cannery,"After hearing pilots refer to their current line of landers as 'easily crushed tin cans', the marketing department decided that what customers really wanted was a lander that resembled an already crushed tin can.",AA_6_NASA_Apollo,AA_6_NASA_Apollo,Pods,Medium,1.875,bulkheadProfiles,False,
ReStockPlus,restock-engineplate-375-1,EP-37 Engine Plate,Rokea Inc,"A gigantic plate for holding one or more engines, with included decoupler for anything attached below it.",AA_6_Rocket_Heavy_Rocketry,AA_6_Rocket_Heavy_Rocketry,Coupling,XL,3.75,bulkheadProfiles,False,
ReStockPlus,restock-structural-tube-375-1,TB-375 Structural Tube,Rokea Inc,A larger tube for those who wish to store things. Available in many lengths and even finishes!,AA_6_Rocket_Heavy_Rocketry,AA_6_Rocket_Heavy_Rocketry,Structural,XL,3.75,bulkheadProfiles,False,
Squad,rocketNoseConeSize3,Protective Rocket Nose Cone Mk12A,Goliath National Products,A huge nosecone to help make 3.75 rockets cut through the air.,AA_6_Rocket_Heavy_Rocketry,AA_6_Rocket_Heavy_Rocketry,Aero,XL,3.75,bulkheadProfiles,False,
Squad,fairingSize3,AE-FF3 Airstream Protective Shell (3.75m),FLOOYD Dynamics Research Labs,"While the Kerbals at Mission Control were still figuring out how to get their rockets back down to Kerbin safely, the research engineers at FLOOYD were quickly realising that protecting parts on ascent was just as important. Heavy research into two-dimensional-input driven procedural construction was then funded with the hopes of making protective shells for important payloads and interstage areas of the crafts. The protective shells also have the benefit of making the craft more aerodynamic, hopefully saving on precious rocket fuel!",AA_6_NASA_Apollo,AA_6_NASA_Apollo,Payload,XL,3.75,bulkheadProfiles,False,
